movie,return_ratio,year,tconst,genres,studio,averagerating,numvotes
The Transporter Refueled,2.8967347727272728,2015,tt2938956,Action,EC,5.2,36201
The Transporter Refueled,2.8967347727272728,2015,tt2938956,Adventure,EC,5.2,36201
The Transporter Refueled,2.8967347727272728,2015,tt2938956,Crime,EC,5.2,36201
"Roman J. Israel, Esq.",0.13316927272727272,2017,tt6000478,Crime,Sony,6.4,23632
"Roman J. Israel, Esq.",0.13316927272727272,2017,tt6000478,Drama,Sony,6.4,23632
"Roman J. Israel, Esq.",0.13316927272727272,2017,tt6000478,Thriller,Sony,6.4,23632
Out of the Furnace,0.2166010909090909,2013,tt1206543,Crime,Rela.,6.8,99037
Out of the Furnace,0.2166010909090909,2013,tt1206543,Drama,Rela.,6.8,99037
Out of the Furnace,0.2166010909090909,2013,tt1206543,Thriller,Rela.,6.8,99037
Just Getting Started,-0.41699922727272726,2017,tt5721088,Action,BG,4.4,4829
Just Getting Started,-0.41699922727272726,2017,tt5721088,Comedy,BG,4.4,4829
Stone,-0.7329500909090909,2010,tt1423995,Drama,Over.,5.4,38667
Stone,-0.7329500909090909,2010,tt1423995,Thriller,Over.,5.4,38667
To Rome with Love,3.2330403255813955,2012,tt1859650,Comedy,SPC,6.3,79381
To Rome with Love,3.2330403255813955,2012,tt1859650,Music,SPC,6.3,79381
To Rome with Love,3.2330403255813955,2012,tt1859650,Romance,SPC,6.3,79381
Silver Linings Playbook,16.547876714285714,2012,tt1045658,Comedy,Wein.,7.7,621018
Silver Linings Playbook,16.547876714285714,2012,tt1045658,Drama,Wein.,7.7,621018
Silver Linings Playbook,16.547876714285714,2012,tt1045658,Romance,Wein.,7.7,621018
Blockers,6.350324904761905,2018,tt2531344,Comedy,Uni.,6.2,57142
For Colored Girls,2.6070271904761904,2010,tt1405500,Drama,LGF,6.1,6728
The Beaver,-0.7134831428571429,2011,tt1321860,Drama,Sum.,6.7,45173
La La Land,27.8726483,2016,tt3783958,Comedy,LG/S,8.0,436070
La La Land,27.8726483,2016,tt3783958,Drama,LG/S,8.0,436070
La La Land,27.8726483,2016,tt3783958,Music,LG/S,8.0,436070
The Conjuring,21.7700141,2013,tt1457767,Horror,WB (NL),7.5,397233
The Conjuring,21.7700141,2013,tt1457767,Mystery,WB (NL),7.5,397233
The Conjuring,21.7700141,2013,tt1457767,Thriller,WB (NL),7.5,397233
Wonder,20.85137605,2017,tt2543472,Drama,LGF,8.0,111632
Wonder,20.85137605,2017,tt2543472,Family,LGF,8.0,111632
Bad Moms,13.71280065,2016,tt4651520,Comedy,STX,6.2,100952
Tammy,8.04665435,2014,tt2103254,Comedy,WB (NL),4.9,44345
Tammy,8.04665435,2014,tt2103254,Romance,WB (NL),4.9,44345
The Descendants,11.90663805,2011,tt1033575,Comedy,FoxS,7.3,223464
The Descendants,11.90663805,2011,tt1033575,Drama,FoxS,7.3,223464
The Last Song,6.7814666,2010,tt1294226,Drama,BV,6.0,74914
The Last Song,6.7814666,2010,tt1294226,Music,BV,6.0,74914
The Last Song,6.7814666,2010,tt1294226,Romance,BV,6.0,74914
12 Years a Slave,10.8848668,2013,tt2024544,Biography,FoxS,8.1,577301
12 Years a Slave,10.8848668,2013,tt2024544,Drama,FoxS,8.1,577301
12 Years a Slave,10.8848668,2013,tt2024544,History,FoxS,8.1,577301
Me Before You,12.22551365,2016,tt2674426,Drama,WB (NL),7.4,174567
Me Before You,12.22551365,2016,tt2674426,Romance,WB (NL),7.4,174567
Barbershop: The Next Cut,4.42171265,2016,tt3628584,Comedy,WB (NL),5.9,13306
Barbershop: The Next Cut,4.42171265,2016,tt3628584,Drama,WB (NL),5.9,13306
A Simple Favor,6.55886515,2018,tt7040874,Comedy,LGF,6.9,83338
A Simple Favor,6.55886515,2018,tt7040874,Crime,LGF,6.9,83338
A Simple Favor,6.55886515,2018,tt7040874,Drama,LGF,6.9,83338
Spotlight,5.8572118,2015,tt1895587,Crime,ORF,8.1,365110
Spotlight,5.8572118,2015,tt1895587,Drama,ORF,8.1,365110
The Star,4.18030025,2017,tt4587656,Adventure,Sony,6.1,5159
The Star,4.18030025,2017,tt4587656,Animation,Sony,6.1,5159
The Star,4.18030025,2017,tt4587656,Comedy,Sony,6.1,5159
Nerve,4.4617955,2016,tt3531824,Action,LGF,6.5,102782
Nerve,4.4617955,2016,tt3531824,Adventure,LGF,6.5,102782
Nerve,4.4617955,2016,tt3531824,Crime,LGF,6.5,102782
Risen,3.1567898,2016,tt3231054,Action,Sony,6.3,22813
Risen,3.1567898,2016,tt3231054,Adventure,Sony,6.3,22813
Risen,3.1567898,2016,tt3231054,Drama,Sony,6.3,22813
Vampires Suck,4.9043246,2010,tt1666186,Comedy,Fox,3.4,43984
The American,4.17785495,2010,tt1440728,Crime,Focus,6.3,86863
The American,4.17785495,2010,tt1440728,Drama,Focus,6.3,86863
The American,4.17785495,2010,tt1440728,Thriller,Focus,6.3,86863
A Very Harold & Kumar 3D Christmas,2.5663388,2011,tt1268799,Adventure,WB,6.3,62151
A Very Harold & Kumar 3D Christmas,2.5663388,2011,tt1268799,Comedy,WB,6.3,62151
Texas Chainsaw 3D,3.1003979,2013,tt1572315,Horror,LGF,4.8,41784
Texas Chainsaw 3D,3.1003979,2013,tt1572315,Thriller,LGF,4.8,41784
She's Out of My League,3.03459185,2010,tt0815236,Comedy,Par.,6.4,117245
She's Out of My League,3.03459185,2010,tt0815236,Romance,Par.,6.4,117245
The World's End,2.6756678,2013,tt1213663,Action,Focus,7.0,235308
The World's End,2.6756678,2013,tt1213663,Comedy,Focus,7.0,235308
The World's End,2.6756678,2013,tt1213663,Sci-Fi,Focus,7.0,235308
You Again,1.9270499,2010,tt1414382,Comedy,BV,5.8,46690
You Again,1.9270499,2010,tt1414382,Family,BV,5.8,46690
You Again,1.9270499,2010,tt1414382,Romance,BV,5.8,46690
On the Basis of Sex,2.1348032,2018,tt4669788,Biography,Focus,6.9,12083
On the Basis of Sex,2.1348032,2018,tt4669788,Drama,Focus,6.9,12083
Monte Carlo,2.1436769,2011,tt1067774,Adventure,Fox,5.8,38731
Monte Carlo,2.1436769,2011,tt1067774,Comedy,Fox,5.8,38731
Monte Carlo,2.1436769,2011,tt1067774,Family,Fox,5.8,38731
Rough Night,2.4475,2017,tt4799050,Comedy,Sony,5.2,39447
Rough Night,2.4475,2017,tt4799050,Crime,Sony,5.2,39447
Rough Night,2.4475,2017,tt4799050,Thriller,Sony,5.2,39447
Lockout,1.4134957,2012,tt1592525,Action,FD,6.1,89554
Lockout,1.4134957,2012,tt1592525,Sci-Fi,FD,6.1,89554
Lockout,1.4134957,2012,tt1592525,Thriller,FD,6.1,89554
What's Your Number?,1.20874345,2011,tt0770703,Comedy,Fox,6.1,67922
What's Your Number?,1.20874345,2011,tt0770703,Romance,Fox,6.1,67922
Burnt,1.5212728,2015,tt2503944,Comedy,Wein.,6.6,95988
Burnt,1.5212728,2015,tt2503944,Drama,Wein.,6.6,95988
Triple 9,0.92915445,2016,tt1712261,Crime,ORF,6.3,60369
Triple 9,0.92915445,2016,tt1712261,Thriller,ORF,6.3,60369
The Light Between Oceans,0.74138555,2016,tt2547584,Drama,BV,7.2,46247
The Light Between Oceans,0.74138555,2016,tt2547584,Romance,BV,7.2,46247
Let Me In,1.0202667,2010,tt1228987,Drama,Over.,7.1,107012
Let Me In,1.0202667,2010,tt1228987,Fantasy,Over.,7.1,107012
Let Me In,1.0202667,2010,tt1228987,Horror,Over.,7.1,107012
Battle of the Year,0.2805866,2013,tt1532958,Drama,SGem,5.1,8769
Battle of the Year,0.2805866,2013,tt1532958,Music,SGem,5.1,8769
Inherent Vice,0.14416605,2014,tt1791528,Comedy,WB,6.7,83346
Inherent Vice,0.14416605,2014,tt1791528,Crime,WB,6.7,83346
Inherent Vice,0.14416605,2014,tt1791528,Drama,WB,6.7,83346
Machete Kills,0.3140585,2013,tt2002718,Action,ORF,5.6,69968
Machete Kills,0.3140585,2013,tt2002718,Crime,ORF,5.6,69968
Machete Kills,0.3140585,2013,tt2002718,Sci-Fi,ORF,5.6,69968
Little Boy,0.212763,2015,tt1810683,Drama,ORF,7.4,20945
Little Boy,0.212763,2015,tt1810683,History,ORF,7.4,20945
Little Boy,0.212763,2015,tt1810683,War,ORF,7.4,20945
Chasing Mavericks,-0.28482115,2012,tt1629757,Biography,Fox,7.2,28994
Chasing Mavericks,-0.28482115,2012,tt1629757,Drama,Fox,7.2,28994
Chasing Mavericks,-0.28482115,2012,tt1629757,Sport,Fox,7.2,28994
A Most Violent Year,-0.27019955,2014,tt2937898,Crime,A24,7.0,60165
A Most Violent Year,-0.27019955,2014,tt2937898,Drama,A24,7.0,60165
A Most Violent Year,-0.27019955,2014,tt2937898,Thriller,A24,7.0,60165
A Dangerous Method,0.0254807,2011,tt1571222,Biography,SPC,6.4,93259
A Dangerous Method,0.0254807,2011,tt1571222,Drama,SPC,6.4,93259
A Dangerous Method,0.0254807,2011,tt1571222,Romance,SPC,6.4,93259
Hands of Stone,-0.51276165,2016,tt1781827,Action,Wein.,6.6,12851
Hands of Stone,-0.51276165,2016,tt1781827,Biography,Wein.,6.6,12851
Hands of Stone,-0.51276165,2016,tt1781827,Drama,Wein.,6.6,12851
The Cold Light of Day,0.45623945,2012,tt1366365,Action,LG/S,4.9,33039
The Cold Light of Day,0.45623945,2012,tt1366365,Thriller,LG/S,4.9,33039
Suspiria,-0.52409565,2018,tt1034415,Fantasy,Amazon,6.8,37360
Suspiria,-0.52409565,2018,tt1034415,Horror,Amazon,6.8,37360
Suspiria,-0.52409565,2018,tt1034415,Mystery,Amazon,6.8,37360
All Good Things,-0.92721795,2010,tt1175709,Crime,Magn.,6.3,49684
All Good Things,-0.92721795,2010,tt1175709,Drama,Magn.,6.3,49684
All Good Things,-0.92721795,2010,tt1175709,Mystery,Magn.,6.3,49684
By the Sea,-0.7866897,2015,tt3707106,Drama,Uni.,5.3,16206
By the Sea,-0.7866897,2015,tt3707106,Romance,Uni.,5.3,16206
The Tempest,-0.9722057,2010,tt1274300,Comedy,Mira.,5.4,7073
The Tempest,-0.9722057,2010,tt1274300,Drama,Mira.,5.4,7073
The Tempest,-0.9722057,2010,tt1274300,Fantasy,Mira.,5.4,7073
The Shape of Water,12.31539635897436,2017,tt5580390,Adventure,FoxS,7.3,308112
The Shape of Water,12.31539635897436,2017,tt5580390,Drama,FoxS,7.3,308112
The Shape of Water,12.31539635897436,2017,tt5580390,Fantasy,FoxS,7.3,308112
The Devil's Double,-0.616379162303665,2011,tt1270262,Biography,LGF,7.1,58342
The Devil's Double,-0.616379162303665,2011,tt1270262,Drama,LGF,7.1,58342
The Devil's Double,-0.616379162303665,2011,tt1270262,Thriller,LGF,7.1,58342
Bad Teacher,15.617992263157895,2011,tt1284575,Comedy,Sony,5.7,181189
Bad Teacher,15.617992263157895,2011,tt1284575,Romance,Sony,5.7,181189
Sausage Party,11.579716473684211,2016,tt1700841,Adventure,Sony,6.2,159111
Sausage Party,11.579716473684211,2016,tt1700841,Animation,Sony,6.2,159111
Sausage Party,11.579716473684211,2016,tt1700841,Comedy,Sony,6.2,159111
The Crazies,4.029953842105263,2010,tt0455407,Horror,Over.,6.5,104465
The Crazies,4.029953842105263,2010,tt0455407,Thriller,Over.,6.5,104465
The Switch,3.0851015789473686,2010,tt0889573,Comedy,Mira.,6.1,90661
The Switch,3.0851015789473686,2010,tt0889573,Drama,Mira.,6.1,90661
The Switch,3.0851015789473686,2010,tt0889573,Romance,Mira.,6.1,90661
Leap Year,2.080938947368421,2010,tt1216492,Comedy,Uni.,6.5,86125
Leap Year,2.080938947368421,2010,tt1216492,Romance,Uni.,6.5,86125
The Book Thief,4.135536421052632,2013,tt0816442,Drama,Fox,7.6,119023
The Book Thief,4.135536421052632,2013,tt0816442,War,Fox,7.6,119023
Take Me Home Tonight,-0.2365962105263158,2011,tt0810922,Comedy,Rela.,6.3,48393
Take Me Home Tonight,-0.2365962105263158,2011,tt0810922,Drama,Rela.,6.3,48393
Take Me Home Tonight,-0.2365962105263158,2011,tt0810922,Romance,Rela.,6.3,48393
Won't Back Down,-0.4181022631578947,2012,tt1870529,Drama,Fox,6.4,5915
Neighbors,22.390623777777776,2014,tt2004420,Comedy,Uni.,6.3,266020
My Big Fat Greek Wedding 2,7.432564611111111,2016,tt3760922,Comedy,Uni.,6.0,25933
My Big Fat Greek Wedding 2,7.432564611111111,2016,tt3760922,Romance,Uni.,6.0,25933
The Perfect Guy,5.516977833333334,2015,tt3862750,Crime,SGem,5.6,8998
The Perfect Guy,5.516977833333334,2015,tt3862750,Drama,SGem,5.6,8998
The Perfect Guy,5.516977833333334,2015,tt3862750,Horror,SGem,5.6,8998
Diary of a Wimpy Kid: Rodrick Rules,6.021873833333333,2011,tt1650043,Comedy,Fox,6.6,23135
Diary of a Wimpy Kid: Rodrick Rules,6.021873833333333,2011,tt1650043,Family,Fox,6.6,23135
Soul Surfer,4.0562264444444445,2011,tt1596346,Biography,TriS,7.1,41659
Soul Surfer,4.0562264444444445,2011,tt1596346,Drama,TriS,7.1,41659
Soul Surfer,4.0562264444444445,2011,tt1596346,Family,TriS,7.1,41659
Uncle Drew,3.944283722222222,2018,tt7334528,Comedy,LG/S,5.7,9739
Uncle Drew,3.944283722222222,2018,tt7334528,Sport,LG/S,5.7,9739
Blue Jasmine,6.5732128888888885,2013,tt2334873,Drama,SPC,7.3,179453
Ricki and the Flash,2.7780850555555556,2015,tt3623726,Comedy,TriS,5.9,20932
Ricki and the Flash,2.7780850555555556,2015,tt3623726,Drama,TriS,5.9,20932
Ricki and the Flash,2.7780850555555556,2015,tt3623726,Music,TriS,5.9,20932
Love the Coopers,2.8072345,2015,tt2279339,Comedy,LGF,5.8,18018
Love the Coopers,2.8072345,2015,tt2279339,Fantasy,LGF,5.8,18018
Love the Coopers,2.8072345,2015,tt2279339,Romance,LGF,5.8,18018
127 Hours,3.364022277777778,2010,tt1542344,Adventure,FoxS,7.6,323949
127 Hours,3.364022277777778,2010,tt1542344,Biography,FoxS,7.6,323949
127 Hours,3.364022277777778,2010,tt1542344,Drama,FoxS,7.6,323949
Norm of the North,1.6443421666666667,2016,tt1594972,Adventure,LGF,3.6,7951
Norm of the North,1.6443421666666667,2016,tt1594972,Animation,LGF,3.6,7951
Norm of the North,1.6443421666666667,2016,tt1594972,Comedy,LGF,3.6,7951
Jobs,2.307440277777778,2013,tt2357129,Biography,ORF,5.9,88788
Jobs,2.307440277777778,2013,tt2357129,Drama,ORF,5.9,88788
And So It Goes,0.837823,2014,tt2465146,Comedy,CE,5.8,11597
And So It Goes,0.837823,2014,tt2465146,Drama,CE,5.8,11597
And So It Goes,0.837823,2014,tt2465146,Romance,CE,5.8,11597
Midnight Special,-0.36708155555555555,2016,tt2649554,Action,WB,6.6,67921
Midnight Special,-0.36708155555555555,2016,tt2649554,Drama,WB,6.6,67921
Midnight Special,-0.36708155555555555,2016,tt2649554,Mystery,WB,6.6,67921
Miss Sloane,-0.3766536111111111,2016,tt4540710,Drama,EC,7.5,52788
Miss Sloane,-0.3766536111111111,2016,tt4540710,Thriller,EC,7.5,52788
Metallica Through the Never,-0.30539594444444446,2013,tt2172935,Music,PH,7.2,15592
Wolves,-0.9947248333333333,2014,tt1403241,Action,KE,5.3,7312
Wolves,-0.9947248333333333,2014,tt1403241,Fantasy,KE,5.3,7312
Wolves,-0.9947248333333333,2014,tt1403241,Horror,KE,5.3,7312
Black Nativity,-0.18266725714285714,2013,tt1425922,Drama,FoxS,4.6,1901
Black Nativity,-0.18266725714285714,2013,tt1425922,Family,FoxS,4.6,1901
Black Nativity,-0.18266725714285714,2013,tt1425922,Music,FoxS,4.6,1901
A Quiet Place,29.738038529411764,2018,tt6644200,Drama,Par.,7.6,305031
A Quiet Place,29.738038529411764,2018,tt6644200,Horror,Par.,7.6,305031
A Quiet Place,29.738038529411764,2018,tt6644200,Sci-Fi,Par.,7.6,305031
The Best Man Holiday,7.432994411764706,2013,tt2083355,Comedy,Uni.,6.7,13967
The Best Man Holiday,7.432994411764706,2013,tt2083355,Drama,Uni.,6.7,13967
Pitch Perfect,9.649731764705882,2012,tt1981677,Comedy,Uni.,7.2,256565
Pitch Perfect,9.649731764705882,2012,tt1981677,Music,Uni.,7.2,256565
Pitch Perfect,9.649731764705882,2012,tt1981677,Romance,Uni.,7.2,256565
Saw 3D,9.555615411764705,2010,tt1477076,Crime,LGF,5.6,83532
Saw 3D,9.555615411764705,2010,tt1477076,Horror,LGF,5.6,83532
Saw 3D,9.555615411764705,2010,tt1477076,Mystery,LGF,5.6,83532
"McFarland, USA",4.305188176470589,2015,tt2097298,Biography,BV,7.4,31735
"McFarland, USA",4.305188176470589,2015,tt2097298,Drama,BV,7.4,31735
"McFarland, USA",4.305188176470589,2015,tt2097298,Sport,BV,7.4,31735
Almost Christmas,3.9740406470588234,2016,tt4649416,Comedy,Uni.,6.1,5212
Almost Christmas,3.9740406470588234,2016,tt4649416,Drama,Uni.,6.1,5212
Beastly,2.8761059411764704,2011,tt1152398,Drama,CBS,5.6,72599
Beastly,2.8761059411764704,2011,tt1152398,Fantasy,CBS,5.6,72599
Beastly,2.8761059411764704,2011,tt1152398,Romance,CBS,5.6,72599
The Apparition,-0.08387647058823529,2012,tt1433822,Horror,WB,4.1,18112
The Apparition,-0.08387647058823529,2012,tt1433822,Thriller,WB,4.1,18112
Genius,-0.4925689411764706,2016,tt1703957,Biography,RAtt.,6.6,15611
Genius,-0.4925689411764706,2016,tt1703957,Drama,RAtt.,6.6,15611
The Young Messiah,-0.1795529761904762,2016,tt1002563,Drama,Focus,5.6,2882
The Young Messiah,-0.1795529761904762,2016,tt1002563,Fantasy,Focus,5.6,2882
Moonrise Kingdom,6.147557,2012,tt1748122,Adventure,Focus,7.8,291750
Moonrise Kingdom,6.147557,2012,tt1748122,Comedy,Focus,7.8,291750
Moonrise Kingdom,6.147557,2012,tt1748122,Drama,Focus,7.8,291750
The Artist,9.8077379375,2011,tt1655442,Comedy,Wein.,7.9,217184
The Artist,9.8077379375,2011,tt1655442,Drama,Wein.,7.9,217184
The Artist,9.8077379375,2011,tt1655442,Romance,Wein.,7.9,217184
The Roommate,4.615363375,2011,tt1265990,Drama,SGem,4.9,33062
The Roommate,4.615363375,2011,tt1265990,Thriller,SGem,4.9,33062
Superfly,1.578794875,2018,tt7690670,Action,Sony,5.0,4753
Superfly,1.578794875,2018,tt7690670,Crime,Sony,5.0,4753
Superfly,1.578794875,2018,tt7690670,Thriller,Sony,5.0,4753
Remember Me,3.7233975,2010,tt1403981,Drama,Sum.,7.1,129443
Remember Me,3.7233975,2010,tt1403981,Romance,Sum.,7.1,129443
People Like Us,0.565579,2012,tt1716777,Comedy,BV,7.1,39618
People Like Us,0.565579,2012,tt1716777,Drama,BV,7.1,39618
Bleed for This,-0.2695105,2016,tt1620935,Biography,ORF,6.8,21946
Bleed for This,-0.2695105,2016,tt1620935,Drama,ORF,6.8,21946
Bleed for This,-0.2695105,2016,tt1620935,Sport,ORF,6.8,21946
The Homesman,-0.3345275,2014,tt2398231,Drama,Saban,6.6,27724
The Homesman,-0.3345275,2014,tt2398231,Western,Saban,6.6,27724
Trance,0.5572903125,2013,tt1924429,Crime,FoxS,6.9,104951
Trance,0.5572903125,2013,tt1924429,Drama,FoxS,6.9,104951
Trance,0.5572903125,2013,tt1924429,Mystery,FoxS,6.9,104951
Second Act,5.533189872611465,2018,tt2126357,Comedy,STX,5.8,13109
Second Act,5.533189872611465,2018,tt2126357,Drama,STX,5.8,13109
Second Act,5.533189872611465,2018,tt2126357,Romance,STX,5.8,13109
Annabelle: Creation,26.165137733333335,2017,tt5140878,Horror,WB (NL),6.5,90402
Annabelle: Creation,26.165137733333335,2017,tt5140878,Mystery,WB (NL),6.5,90402
Annabelle: Creation,26.165137733333335,2017,tt5140878,Thriller,WB (NL),6.5,90402
The Imitation Game,20.257707066666665,2014,tt2084970,Biography,Wein.,8.0,620834
The Imitation Game,20.257707066666665,2014,tt2084970,Drama,Wein.,8.0,620834
The Imitation Game,20.257707066666665,2014,tt2084970,Thriller,Wein.,8.0,620834
Mama,13.648249733333333,2013,tt2023587,Horror,Uni.,6.2,158487
Mama,13.648249733333333,2013,tt2023587,Thriller,Uni.,6.2,158487
Diary of a Wimpy Kid,8.397195733333334,2010,tt1196141,Comedy,Fox,6.2,38640
Diary of a Wimpy Kid,8.397195733333334,2010,tt1196141,Drama,Fox,6.2,38640
Diary of a Wimpy Kid,8.397195733333334,2010,tt1196141,Family,Fox,6.2,38640
The Woman in Black,11.2192792,2012,tt1596365,Drama,CBS,6.4,165357
The Woman in Black,11.2192792,2012,tt1596365,Fantasy,CBS,6.4,165357
The Woman in Black,11.2192792,2012,tt1596365,Horror,CBS,6.4,165357
BlacKkKlansman,8.486178333333333,2018,tt7349662,Biography,Focus,7.5,149005
BlacKkKlansman,8.486178333333333,2018,tt7349662,Crime,Focus,7.5,149005
BlacKkKlansman,8.486178333333333,2018,tt7349662,Drama,Focus,7.5,149005
Snitch,5.7225464,2013,tt0882977,Action,LG/S,6.5,78142
Snitch,5.7225464,2013,tt0882977,Drama,LG/S,6.5,78142
Snitch,5.7225464,2013,tt0882977,Thriller,LG/S,6.5,78142
Krampus,5.9675912,2015,tt3850590,Comedy,Uni.,6.2,55400
Krampus,5.9675912,2015,tt3850590,Fantasy,Uni.,6.2,55400
Krampus,5.9675912,2015,tt3850590,Horror,Uni.,6.2,55400
End of Watch,5.5726651333333335,2012,tt1855199,Action,ORF,7.6,211308
End of Watch,5.5726651333333335,2012,tt1855199,Crime,ORF,7.6,211308
End of Watch,5.5726651333333335,2012,tt1855199,Drama,ORF,7.6,211308
The Theory of Everything,9.6147486,2014,tt2980516,Biography,Focus,7.7,361534
The Theory of Everything,9.6147486,2014,tt2980516,Drama,Focus,7.7,361534
The Theory of Everything,9.6147486,2014,tt2980516,Romance,Focus,7.7,361534
The Favourite,7.5653808,2018,tt5083738,Biography,FoxS,7.6,116011
The Favourite,7.5653808,2018,tt5083738,Drama,FoxS,7.6,116011
The Favourite,7.5653808,2018,tt5083738,History,FoxS,7.6,116011
When the Game Stands Tall,3.0177916666666667,2014,tt2247476,Drama,TriS,6.7,14498
When the Game Stands Tall,3.0177916666666667,2014,tt2247476,Family,TriS,6.7,14498
When the Game Stands Tall,3.0177916666666667,2014,tt2247476,Sport,TriS,6.7,14498
Home Again,3.2904772,2017,tt5719700,Comedy,ORF,5.8,22614
Home Again,3.2904772,2017,tt5719700,Drama,ORF,5.8,22614
Home Again,3.2904772,2017,tt5719700,Romance,ORF,5.8,22614
Ramona and Beezus,2.575774866666667,2010,tt0493949,Adventure,Fox,6.6,16086
Ramona and Beezus,2.575774866666667,2010,tt0493949,Comedy,Fox,6.6,16086
Ramona and Beezus,2.575774866666667,2010,tt0493949,Family,Fox,6.6,16086
The November Man,2.9892302666666666,2014,tt2402157,Action,Rela.,6.3,59293
The November Man,2.9892302666666666,2014,tt2402157,Crime,Rela.,6.3,59293
The November Man,2.9892302666666666,2014,tt2402157,Thriller,Rela.,6.3,59293
Keanu,1.7519996,2016,tt4139124,Action,WB (NL),6.3,41560
Keanu,1.7519996,2016,tt4139124,Comedy,WB (NL),6.3,41560
Keanu,1.7519996,2016,tt4139124,Crime,WB (NL),6.3,41560
Country Strong,1.7213938666666666,2010,tt1555064,Drama,SGem,6.3,16296
Country Strong,1.7213938666666666,2010,tt1555064,Music,SGem,6.3,16296
A Most Wanted Man,2.553783,2014,tt1972571,Crime,RAtt.,6.8,67914
A Most Wanted Man,2.553783,2014,tt1972571,Drama,RAtt.,6.8,67914
A Most Wanted Man,2.553783,2014,tt1972571,Thriller,RAtt.,6.8,67914
The Man with the Iron Fists,1.5102052,2012,tt1258972,Action,Uni.,5.4,58185
Killing Them Softly,2.6122656,2012,tt1764234,Crime,Wein.,6.2,124086
Killing Them Softly,2.6122656,2012,tt1764234,Thriller,Wein.,6.2,124086
One Day,3.8674975333333332,2011,tt1563738,Drama,Focus,7.0,128094
One Day,3.8674975333333332,2011,tt1563738,Romance,Focus,7.0,128094
Queen of Katwe,0.26199133333333335,2016,tt4341582,Biography,BV,7.4,13039
Queen of Katwe,0.26199133333333335,2016,tt4341582,Drama,BV,7.4,13039
Queen of Katwe,0.26199133333333335,2016,tt4341582,Sport,BV,7.4,13039
Hotel Artemis,0.2977957333333333,2018,tt5834262,Action,Global Road,6.1,30586
Hotel Artemis,0.2977957333333333,2018,tt5834262,Drama,Global Road,6.1,30586
Hotel Artemis,0.2977957333333333,2018,tt5834262,Sci-Fi,Global Road,6.1,30586
Scouts Guide to the Zombie Apocalypse,0.2838600666666667,2015,tt1727776,Action,Par.,6.3,40479
Scouts Guide to the Zombie Apocalypse,0.2838600666666667,2015,tt1727776,Comedy,Par.,6.3,40479
Scouts Guide to the Zombie Apocalypse,0.2838600666666667,2015,tt1727776,Horror,Par.,6.3,40479
You Will Meet a Tall Dark Stranger,1.4997088,2010,tt1182350,Comedy,SPC,6.3,41608
You Will Meet a Tall Dark Stranger,1.4997088,2010,tt1182350,Drama,SPC,6.3,41608
